"clst_id","x1","x2","x3","bld","total","age_1","age_2","age_3","age_4","age_5","age_6","age_7","age_8","age_9","age_10","age_11","age_12","total2","fage_1","fage_2","fage_3","fage_4","fage_5","fage_6","fage_7","fage_8","fage_9","fage_10","fage_11","fage_12","mage_1","mage_2","mage_3","mage_4","mage_5","mage_6","mage_7","mage_8","mage_9","mage_10","mage_11","mage_12","lon","lat"
561,0.437521180576911,0.473052411627162,0.588447235267393,326,41181,2993,2899,5950,6074,4360,5887,4585,3009,1940,1488,995,1001,41181,1643,1538,3055,3313,2162,3125,2295,1588,997,834,512,510,1350,1361,2895,2761,2198,2762,2290,1421,943,654,483,491,0.6833333333335,0.3833333333335
562,0.502023154925253,0.455758871551253,0.592621023786843,287,52478,3806,3819,7554,7582,5718,7646,5621,3782,2514,1891,1299,1246,52478,2049,2109,4038,3990,3139,4047,2807,1884,1288,997,662,608,1757,1710,3516,3592,2579,3599,2814,1898,1226,894,637,638,0.7166666666665,0.3833333333335
563,0.498041832954461,0.455306386881084,0.416990460120685,253,39677,2867,2918,5860,5721,4260,5591,4294,2906,1894,1392,987,987,39677,1499,1500,3108,2943,2324,2912,2145,1493,961,699,521,510,1368,1418,2752,2778,1936,2679,2149,1413,933,693,466,477,0.75,0.3833333333335
564,0.456111470665556,0.523923515104254,0.546590278232903,292,69969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.3833333333335
565,0.529082883277343,0.451580949917201,0.400915939932848,242,56587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.3833333333335
566,0.512655134163261,0.436663883202052,0.531625288738885,261,68927,4922,5071,9976,9928,7533,10082,7399,4947,3309,2442,1631,1687,68927,2506,2796,5186,5010,3867,5594,4038,2570,1759,1280,935,920,2416,2275,4790,4918,3666,4488,3361,2377,1550,1162,696,767,0.85,0.3833333333335
567,0.440065681488056,0.460371966873273,0.447158292328212,286,53563,3779,3928,7763,7784,5702,7754,5899,3865,2632,1884,1293,1280,53563,2082,2162,3811,4189,2874,3965,2918,1843,1346,987,662,651,1697,1766,3952,3595,2828,3789,2981,2022,1286,897,631,629,0.8833333333335,0.3833333333335
568,0.427619058345707,0.48880103023684,0.446747745203409,252,46427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666665,0.3833333333335
569,0.454561687541212,0.476751624272474,0.521992789930247,248,37763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.3833333333335
570,0.444567587637827,0.543352127612905,0.514730135860245,278,34679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.3833333333335
571,0.473906017731889,0.481857237408165,0.37337890580002,252,27146,1976,1947,3913,3904,3003,3976,2911,1949,1310,994,623,640,27146,1051,993,2002,2076,1597,2111,1542,1075,658,555,326,322,925,954,1911,1828,1406,1865,1369,874,652,439,297,318,0.0166666666665,0.35
572,0.506581727780349,0.470808570215525,0.578578904632757,301,23128,1745,1692,3271,3370,2563,3320,2483,1649,1078,819,563,575,23128,933,889,1588,1759,1398,1830,1316,861,555,415,286,321,812,803,1683,1611,1165,1490,1167,788,523,404,277,254,0.05,0.35
573,0.445726181063832,0.436542628978365,0.53419082511171,250,16266,1193,1196,2360,2313,1709,2346,1789,1149,820,583,423,385,16266,616,593,1252,1209,955,1140,1005,652,434,315,217,206,577,603,1108,1104,754,1206,784,497,386,268,206,179,0.0833333333335,0.35
574,0.494972213384661,0.395253333782667,0.499448860102796,237,9137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1166666666665,0.35
575,0.520736936129915,0.442684361713014,0.638306520199375,267,7986,553,566,1180,1171,862,1174,841,547,401,297,200,194,7986,299,285,620,581,450,609,430,279,219,156,104,105,254,281,560,590,412,565,411,268,182,141,96,89,0.15,0.35
576,0.491318526811795,0.506021945044121,0.465320821636603,244,5490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.35
577,0.463012603885886,0.418002290357149,0.650742526182691,265,3765,313,286,552,496,357,581,449,280,171,123,72,85,3765,166,157,310,250,186,306,234,142,87,63,40,42,147,129,242,246,171,275,215,138,84,60,32,43,0.2166666666665,0.35
578,0.470105202888248,0.447134598657449,0.434903015183453,222,2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.35
579,0.465884224445288,0.483496332936251,0.473325229006409,229,2168,151,142,302,323,248,335,242,135,103,79,47,61,2168,81,76,159,174,136,167,129,66,55,48,25,32,70,66,143,149,112,168,113,69,48,31,22,29,0.2833333333335,0.35
580,0.463337005717686,0.502866292691987,0.556171660603785,232,3737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.35
581,0.505250809249521,0.453379739975947,0.56603893823753,276,5930,392,419,844,826,662,906,633,444,278,219,159,148,5930,216,227,441,463,375,437,326,229,138,114,81,72,176,192,403,363,287,469,307,215,140,105,78,76,0.35,0.35
582,0.51063931626807,0.478240299950417,0.572955239424212,265,8613,571,601,1243,1274,950,1212,980,612,428,298,242,202,8613,302,303,646,618,499,652,532,313,228,157,132,104,269,298,597,656,451,560,448,299,200,141,110,98,0.3833333333335,0.35
583,0.478431818351084,0.486346944358974,0.369448736228325,233,7892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4166666666665,0.35
584,0.455506098782005,0.411724119497954,0.506552360882684,257,11599,826,800,1724,1717,1252,1663,1245,840,557,424,266,285,11599,459,384,898,868,638,878,674,421,290,230,146,158,367,416,826,849,614,785,571,419,267,194,120,127,0.45,0.35
585,0.506759685877613,0.501700167954174,0.500699331214746,261,13835,1005,959,1993,2017,1427,2016,1492,1051,695,502,327,351,13835,502,483,1037,1070,723,1054,840,532,343,262,179,193,503,476,956,947,704,962,652,519,352,240,148,158,0.4833333333335,0.35
586,0.493225662963902,0.471198406499127,0.446171140159002,252,14743,1121,1037,2138,2089,1603,2120,1573,1111,710,539,362,340,14743,611,564,1081,1064,827,1101,790,596,341,299,182,180,510,473,1057,1025,776,1019,783,515,369,240,180,160,0.5166666666665,0.35
587,0.487477779990623,0.430851383305445,0.552243851839055,253,20491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.35
588,0.449498863990507,0.527537376828388,0.492450347654322,275,34039,2545,2492,4852,4966,3636,4978,3614,2400,1660,1237,804,855,34039,1299,1389,2501,2411,1860,2565,1841,1161,876,635,425,428,1246,1103,2351,2555,1776,2413,1773,1239,784,602,379,427,0.5833333333335,0.35
589,0.434840152407718,0.429731641499271,0.390990580647691,210,20588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.35
590,0.498603269233767,0.396683118804246,0.505899780875251,239,17336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.35
591,0.510106014871779,0.479341415329433,0.506317489201575,256,23945,1870,1647,3423,3527,2609,3404,2506,1875,1096,886,529,573,23945,1010,859,1670,1932,1393,1732,1307,970,588,459,287,305,860,788,1753,1595,1216,1672,1199,905,508,427,242,268,0.6833333333335,0.35
592,0.46240724436587,0.458392205761204,0.449686582677701,241,28542,2056,2098,4064,4160,3145,4156,3014,2018,1393,1058,722,658,28542,1097,1096,2084,1960,1643,2088,1629,1081,723,552,374,333,959,1002,1980,2200,1502,2068,1385,937,670,506,348,325,0.7166666666665,0.35
593,0.474629955797285,0.481989623665758,0.588837620032388,271,56392,4090,4010,8212,8103,6096,8324,5977,4044,2767,2001,1381,1387,56392,2049,2047,4538,4198,3226,4677,3156,1969,1360,1051,727,743,2041,1963,3674,3905,2870,3647,2821,2075,1407,950,654,644,0.75,0.35
594,0.492035126947742,0.464482994278532,0.388264813016439,235,56611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.35
595,0.488818890843789,0.489504137592459,0.520505380168211,319,58380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.35
596,0.556446020249289,0.424967655309634,0.446458028318234,244,40973,3014,2894,5820,5899,4387,6021,4472,2994,2037,1419,1045,971,40973,1639,1471,3089,2986,2358,2952,2394,1588,1040,750,539,486,1375,1423,2731,2913,2029,3069,2078,1406,997,669,506,485,0.85,0.35
597,0.513033070634224,0.438995122932763,0.485245435453728,269,39728,2850,2832,5695,5751,4363,5792,4263,2928,1869,1465,957,963,39728,1390,1498,2976,3180,2212,3000,2092,1527,1028,760,496,520,1460,1334,2719,2571,2151,2792,2171,1401,841,705,461,443,0.8833333333335,0.35
598,0.447647166102279,0.446544122847964,0.577038116297846,276,43014,3114,3132,6182,6205,4741,6156,4616,3128,2129,1527,1051,1033,43014,1603,1627,3215,3268,2530,3348,2385,1616,1102,817,521,539,1511,1505,2967,2937,2211,2808,2231,1512,1027,710,530,494,0.9166666666665,0.35
599,0.477108061044177,0.458759138046608,0.508213519639031,291,31807,2396,2238,4646,4525,3423,4523,3525,2299,1494,1183,840,715,31807,1210,1236,2351,2391,1870,2483,1903,1256,778,623,415,354,1186,1002,2295,2134,1553,2040,1622,1043,716,560,425,361,0.95,0.35
600,0.511052762983108,0.397260559745457,0.49560319170936,249,18530,1246,1338,2812,2740,1985,2642,2046,1333,882,628,438,440,18530,669,690,1446,1410,971,1419,1104,697,463,337,237,237,577,648,1366,1330,1014,1223,942,636,419,291,201,203,0.9833333333335,0.35
601,0.503468443630293,0.491380808723829,0.455403335737185,271,35818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666665,0.3166666666665
602,0.494579285594043,0.496874690870496,0.517005856399952,253,21211,1578,1614,3002,2994,2296,3092,2323,1492,1038,727,537,518,21211,799,874,1652,1609,1224,1666,1267,819,536,359,279,275,779,740,1350,1385,1072,1426,1056,673,502,368,258,243,0.05,0.3166666666665
603,0.451756454929574,0.550306075274162,0.506352299057038,250,15023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333335,0.3166666666665
604,0.46231074142071,0.495662460537904,0.633244692086716,286,12170,898,888,1706,1800,1306,1732,1297,856,564,480,311,332,12170,450,464,887,894,640,877,697,476,285,254,157,186,448,424,819,906,666,855,600,380,279,226,154,146,0.1166666666665,0.3166666666665
605,0.488749589502259,0.473347233379894,0.448611782087368,235,5207,374,338,752,779,590,762,556,383,267,161,129,116,5207,197,176,424,378,316,393,301,199,133,85,70,60,177,162,328,401,274,369,255,184,134,76,59,56,0.15,0.3166666666665
606,0.514589343685787,0.470810811202378,0.573136375563679,254,4387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.3166666666665
607,0.491910288475699,0.458501501515412,0.472086226089748,262,2909,216,214,436,458,310,389,306,191,147,106,74,62,2909,111,119,226,227,152,206,156,106,79,53,34,31,105,95,210,231,158,183,150,85,68,53,40,31,0.2166666666665,0.3166666666665
608,0.493624733489771,0.45740333780219,0.535479242755924,264,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.3166666666665
609,0.528552616446199,0.51111680210467,0.29369889511288,231,1534,122,130,197,248,180,218,154,100,65,51,37,32,1534,69,69,105,136,94,104,85,54,34,26,19,16,53,61,92,112,86,114,69,46,31,25,18,16,0.2833333333335,0.3166666666665
610,0.472047065390953,0.507463513084248,0.519948071795857,221,4318,304,293,623,643,483,608,449,367,203,152,91,102,4318,164,153,342,334,263,321,236,192,104,85,48,49,140,140,281,309,220,287,213,175,99,67,43,53,0.3166666666665,0.3166666666665
611,0.526446499051933,0.445778544477355,0.466016479419467,204,8164,555,530,1201,1257,840,1160,909,617,411,312,179,193,8164,300,278,612,634,434,626,474,341,228,166,93,94,255,252,589,623,406,534,435,276,183,146,86,99,0.35,0.3166666666665
612,0.514786660475725,0.453108518359085,0.479906855454164,242,8495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3833333333335,0.3166666666665
613,0.473935876187886,0.429831544067954,0.596369842876541,258,14622,1047,1043,2101,2095,1573,2139,1597,1117,711,504,341,354,14622,546,578,1112,1139,820,1101,847,592,404,261,188,188,501,465,989,956,753,1038,750,525,307,243,153,166,0.4166666666665,0.3166666666665
614,0.463775131905536,0.479870566497997,0.553438676211002,263,17084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.3166666666665
615,0.557883143780629,0.460177537698506,0.445853110442176,274,15796,1129,1116,2354,2344,1693,2352,1611,1054,797,585,371,390,15796,568,578,1176,1274,914,1316,834,574,404,300,199,196,561,538,1178,1070,779,1036,777,480,393,285,172,194,0.4833333333335,0.3166666666665
616,0.476840818875064,0.500758910065495,0.585414291547572,288,20732,1525,1530,2964,3035,2215,3007,2237,1486,972,764,504,493,20732,825,765,1493,1660,1128,1555,1158,829,490,393,262,265,700,765,1471,1375,1087,1452,1079,657,482,371,242,228,0.5166666666665,0.3166666666665
617,0.497885360400757,0.46066307032254,0.601588427152394,262,21437,1572,1609,3097,2976,2389,3089,2327,1547,977,791,553,510,21437,842,920,1645,1494,1150,1547,1095,832,520,402,271,263,730,689,1452,1482,1239,1542,1232,715,457,389,282,247,0.55,0.3166666666665
618,0.477804178397273,0.530260449845883,0.545582097890031,273,34391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.3166666666665
619,0.481172391589478,0.469194042930108,0.54647945430385,287,32792,2360,2317,4754,4676,3549,4734,3494,2460,1651,1132,817,848,32792,1228,1246,2644,2487,1890,2658,1824,1368,834,583,423,451,1132,1071,2110,2189,1659,2076,1670,1092,817,549,394,397,0.6166666666665,0.3166666666665
620,0.504204459961936,0.482066698182272,0.452718210897426,253,22689,1597,1655,3294,3211,2505,3236,2520,1610,1100,845,566,550,22689,790,833,1691,1770,1376,1696,1368,913,590,441,311,295,807,822,1603,1441,1129,1540,1152,697,510,404,255,255,0.65,0.3166666666665
621,0.481491579953981,0.420526747714206,0.360902945268392,228,17946,1330,1312,2568,2590,1895,2576,1939,1316,884,652,472,412,17946,727,637,1367,1338,971,1373,1020,724,502,361,251,224,603,675,1201,1252,924,1203,919,592,382,291,221,188,0.6833333333335,0.3166666666665
622,0.542956768274564,0.470934829634067,0.540967069078084,307,40208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7166666666665,0.3166666666665
623,0.44459081840594,0.447729349748062,0.599642827115772,294,55686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.3166666666665
624,0.468812216615227,0.442989144783394,0.589765278752213,281,50880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.3166666666665
625,0.456858200814393,0.379947181866068,0.567199162053376,259,33651,2395,2428,4901,4835,3677,4920,3617,2392,1642,1208,836,800,33651,1227,1288,2687,2224,1813,2649,1932,1243,869,597,453,427,1168,1140,2214,2611,1864,2271,1685,1149,773,611,383,373,0.8166666666665,0.3166666666665
626,0.436933774100591,0.499583926705728,0.509836998685058,240,34716,2526,2591,5009,4933,3701,4954,3846,2598,1634,1267,823,834,34716,1368,1466,2705,2815,1968,2671,1967,1282,875,637,432,437,1158,1125,2304,2118,1733,2283,1879,1316,759,630,391,397,0.85,0.3166666666665
627,0.537247579789931,0.451972825477318,0.454132325005889,262,27002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8833333333335,0.3166666666665
628,0.483803278799624,0.383011985050417,0.54464035975436,240,23690,1665,1704,3445,3473,2635,3431,2512,1705,1167,869,536,548,23690,892,893,1822,1753,1364,1688,1325,890,605,504,292,288,773,811,1623,1720,1271,1743,1187,815,562,365,244,260,0.9166666666665,0.3166666666665
629,0.47940191644221,0.465490141063559,0.453307621631155,222,15164,1103,1035,2196,2214,1634,2213,1613,1074,768,557,370,387,15164,604,569,1274,1199,890,1185,867,539,415,288,173,198,499,466,922,1015,744,1028,746,535,353,269,197,189,0.95,0.3166666666665
630,0.484043700171536,0.472055810498726,0.300792717787873,220,9064,644,670,1301,1303,972,1329,988,634,433,350,213,227,9064,342,354,700,681,528,715,509,298,243,199,106,121,302,316,601,622,444,614,479,336,190,151,107,106,0.9833333333335,0.3166666666665
631,0.525023941651247,0.522881416034881,0.518779823151389,312,60366,4369,4305,8723,8760,6548,8821,6574,4279,2826,2234,1425,1502,60366,2380,2512,4318,4676,3520,4795,3423,2321,1494,1117,786,798,1989,1793,4405,4084,3028,4026,3151,1958,1332,1117,639,704,0.0166666666665,0.2833333333335
632,0.442855726352573,0.477374509361062,0.508871446366663,273,25793,1813,1805,3695,3784,2834,3691,2824,1879,1280,905,664,619,25793,933,922,2094,1932,1503,1952,1438,1004,657,511,329,318,880,883,1601,1852,1331,1739,1386,875,623,394,335,301,0.05,0.2833333333335
633,0.441493730925764,0.487698892776431,0.610830613773367,243,24149,1742,1775,3482,3527,2614,3489,2588,1790,1097,821,620,604,24149,935,956,1841,1915,1383,1660,1343,892,627,409,336,324,807,819,1641,1612,1231,1829,1245,898,470,412,284,280,0.0833333333335,0.2833333333335
634,0.465687601419186,0.496008431907558,0.523603030373199,248,12204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1166666666665,0.2833333333335
635,0.526952866849252,0.482943086321609,0.562485272440357,266,7703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.2833333333335
636,0.457929019201157,0.384044595818232,0.59157167177557,224,4666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.2833333333335
637,0.516470035732709,0.451723831478971,0.465784401885399,245,3117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.2833333333335
638,0.491656392001853,0.420149767684499,0.508444056989145,242,1926,143,147,251,280,195,274,238,150,88,75,45,40,1926,80,76,138,160,107,147,126,82,46,39,23,19,63,71,113,120,88,127,112,68,42,36,22,21,0.25,0.2833333333335
639,0.432743021821331,0.449888483686985,0.431826620664924,212,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2833333333335,0.2833333333335
640,0.547677643826691,0.467590054272372,0.555726639915401,264,4890,349,355,717,664,528,746,520,359,229,171,131,121,4890,183,177,363,334,257,361,293,199,112,84,70,64,166,178,354,330,271,385,227,160,117,87,61,57,0.3166666666665,0.2833333333335
641,0.456911619005392,0.458850409064598,0.481677402094338,228,7649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.2833333333335
642,0.450614426498048,0.462928593597787,0.491106840811374,201,9642,683,717,1395,1369,1095,1329,1091,639,496,371,226,231,9642,344,387,712,786,540,686,618,331,257,191,120,125,339,330,683,583,555,643,473,308,239,180,106,106,0.3833333333335,0.2833333333335
643,0.464609655626728,0.43381063445745,0.505934070358119,253,12959,970,891,1812,1917,1425,1874,1425,960,619,434,325,307,12959,538,467,986,915,732,1027,730,506,327,234,189,165,432,424,826,1002,693,847,695,454,292,200,136,142,0.4166666666665,0.2833333333335
644,0.491417301562154,0.454293465894562,0.477902437234569,239,15570,1132,1118,2271,2179,1717,2284,1749,1098,747,551,370,354,15570,623,595,1198,1088,930,1140,880,567,387,287,190,181,509,523,1073,1091,787,1144,869,531,360,264,180,173,0.45,0.2833333333335
645,0.506886688739196,0.501559115957083,0.408049655484959,193,11457,824,819,1645,1651,1189,1742,1260,794,578,427,263,265,11457,452,399,815,814,615,937,630,416,320,215,141,137,372,420,830,837,574,805,630,378,258,212,122,128,0.4833333333335,0.2833333333335
646,0.44896386877688,0.476619186900798,0.566551333923876,262,17302,1250,1248,2508,2479,1857,2453,1894,1223,874,637,439,440,17302,673,649,1307,1393,1037,1195,1008,679,471,348,220,249,577,599,1201,1086,820,1258,886,544,403,289,219,191,0.5166666666665,0.2833333333335
647,0.47164957405322,0.458575370169417,0.484867642840009,248,15624,1099,1134,2286,2217,1752,2309,1672,1138,689,559,398,371,15624,580,581,1193,1154,935,1137,905,608,373,298,198,200,519,553,1093,1063,817,1172,767,530,316,261,200,171,0.55,0.2833333333335
648,0.468873673511567,0.447610102018603,0.510295133345261,246,23775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.2833333333335
649,0.440895999123034,0.496968708438858,0.326248206263598,215,25229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.2833333333335
650,0.453995124130386,0.4540769681459,0.578097929097008,252,33778,2431,2451,4899,4782,3745,4937,3614,2471,1667,1192,771,818,33778,1249,1292,2488,2371,1908,2548,1913,1326,818,654,400,415,1182,1159,2411,2411,1837,2389,1701,1145,849,538,371,403,0.65,0.2833333333335
651,0.53277241206889,0.483563476612965,0.443088718712489,239,22566,1642,1683,3221,3214,2402,3271,2499,1621,1114,825,548,526,22566,848,862,1790,1739,1184,1734,1282,791,625,437,299,287,794,821,1431,1475,1218,1537,1217,830,489,388,249,239,0.6833333333335,0.2833333333335
652,0.490548928528576,0.438846665723461,0.536674327438699,247,30724,2216,2230,4460,4375,3367,4405,3380,2178,1514,1135,720,744,30724,1141,1134,2305,2354,1863,2270,1905,1046,785,567,371,370,1075,1096,2155,2021,1504,2135,1475,1132,729,568,349,374,0.7166666666665,0.2833333333335
653,0.508402746642683,0.466525262610044,0.521079527140815,263,38808,2933,2773,5617,5628,4197,5632,4219,2747,1853,1380,912,917,38808,1559,1475,2787,3069,2183,2756,2340,1465,998,739,475,492,1374,1298,2830,2559,2014,2876,1879,1282,855,641,437,425,0.75,0.2833333333335
654,0.503207568947102,0.439185941828416,0.452725106853766,243,31300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.2833333333335
655,0.4828707583651,0.524054473116969,0.574570883551111,311,26001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.2833333333335
656,0.529917383150158,0.4697051103551,0.383284551412854,213,17361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.2833333333335
